id,route,departure,destination,icao_location,classification,selection_code,text,criticality,score,reason
NOTAM_1_79601598,OKC_ORD,KOKC,KORD,KORD,DOM,None,NAV ILS RWY 28R IM U/S,MEDIUM,65,ILS inner marker outage affects precision approach capability at destination airport.
NOTAM_1_79601796,OKC_ORD,KOKC,KORD,KORD,INTL,QIIAS,ORD NAV ILS RWY 27L IM U/S,HIGH,85,ILS inner marker outage at destination runway affects precision approach capability
NOTAM_1_79601798,OKC_ORD,KOKC,KORD,KORD,INTL,QIIAS,ORD NAV ILS RWY 28C IM U/S,HIGH,85,ILS inner marker unserviceable at destination runway affects precision approach capability
NOTAM_1_79601813,OKC_ORD,KOKC,KORD,KORD,INTL,QIIAS,ORD NAV ILS RWY 28R IM U/S,HIGH,85,ILS inner marker outage at destination runway affects precision approach capability
NOTAM_1_79611755,OKC_ORD,KOKC,KORD,KMDW,DOM,None,OBST POWER LINE LGT (ASN 2017-AGL-4577-OE) 415042N0873950W (5.3NM NE MDW) 834FT (247FT AGL) U/S,LOW,25,"Obstacle lighting outage at MDW, not on flight route KOKC-KORD."
NOTAM_1_79670284,OKC_ORD,KOKC,KORD,KMDW,DOM,None,OBST POWER LINE LGT (ASN 2017-AGL-1189-OE) 414543N0874341W (1.8NM SE MDW) 707FT (90FT AGL) U/S,LOW,25,"Obstacle lighting outage at MDW, not on flight route KOKC-KORD."
NOTAM_1_79671682,OKC_ORD,KOKC,KORD,KMDW,DOM,None,OBST TOWER LGT (ASN 2017-AGL-1187-OE) 414541N0874330W (1.9NM SE MDW) 707FT (90FT AGL) U/S,LOW,25,"Obstacle light outage at MDW, not on flight route KOKC-KORD."
NOTAM_1_79690492,OKC_ORD,KOKC,KORD,KORD,DOM,None,TWY T CL MARKINGS BTN TWY K AND TWY A FADED,LOW,25,Faded taxiway centerline markings cause minor ground navigation difficulty but not safety-critical.
NOTAM_1_79710439,OKC_ORD,KOKC,KORD,KORD,FDC,None,"IAP CHICAGO O'HARE INTL, CHICAGO, IL. ILS OR LOC RWY 22L, AMDT 7A... S-ILS 22L DA 1019/HAT 365 ALL CATS, VIS RVR 4000 ALL CATS. FOR INOP ALS, INCREASE ILS  ALL CATS VISIBILITY TO RVR 5500. TEMPORARY CRANE 772 MSL, 2955FT NE OF RWY 22L (2025-AGL-8286-OE).",MEDIUM,65,ILS approach changes at destination with increased visibility requirements for inoperative equipment.
NOTAM_1_79710663,OKC_ORD,KOKC,KORD,KORD,FDC,None,"IAP CHICAGO O'HARE INTL, CHICAGO, IL. RNAV (GPS) RWY 22L, AMDT 2A... LPV DA 1019/HAT 365 ALL CATS, VIS RVR 4000 ALL CATS. FOR INOP ALS, INCREASE LPV ALL CATS VISIBILITY TO RVR 5500. TEMPORARY CRANE 772 MSL, 2955FT NE OF RWY 22L (2025-AGL-8286-OE).",MEDIUM,55,Approach procedure changes at destination airport with visibility increases required.
NOTAM_1_79710693,OKC_ORD,KOKC,KORD,KORD,FDC,None,"IAP CHICAGO O'HARE INTL, CHICAGO, IL. ILS RWY 22L (CAT I-II), AMDT 7A ... PROCEDURE NA. TEMPORARY CRANE 772 MSL, 2955FT NE OF RWY 22L (2025-AGL-8286-OE).",HIGH,85,ILS approach procedure unavailable at destination airport due to crane obstruction.
NOTAM_1_79710741,OKC_ORD,KOKC,KORD,KORD,FDC,None,"ODP CHICAGO O'HARE INTL, CHICAGO, IL. TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES AMDT 23... TAKEOFF OBSTACLE NOTES: RWY 04R, TEMPORARY CRANE 2955FT FROM DER, 401FT RIGHT OF CENTERLINE, 130 AGL/772 MSL (2025-AGL-8286-OE). ALL OTHER DATA REMAINS AS PUBLISHED.",MEDIUM,65,Temporary crane obstacle affects departure procedures at destination airport runway.
NOTAM_1_79723103,OKC_ORD,KOKC,KORD,KMDW,DOM,None,OBST POWER LINE LGT (ASN 2016-AGL-13384-OE) 414552N0874416W (1.5NM SSE MDW) 704FT (86FT AGL) U/S,LOW,25,"Obstacle lighting outage at MDW, not on flight route KOKC-KORD."
NOTAM_1_79741594,OKC_ORD,KOKC,KORD,KORD,INTL,QMXXX,ORD TWY V SAFETY AREA BTN TWY V4 AND TWY V5 IRREGULAR SFC SOUTH SIDE,LOW,25,Taxiway safety area irregular surface - minor ground operations impact
NOTAM_1_79742159,OKC_ORD,KOKC,KORD,KORD,INTL,QMXXX,ORD TWY V SAFETY AREA BTN TWY V4 AND TWY V5 IRREGULAR SFC NORTH SIDE,LOW,25,Taxiway safety area irregular surface - minor ground operations impact
NOTAM_1_79747039,OKC_ORD,KOKC,KORD,KMDW,DOM,None,OBST POWER LINE LGT (ASN 2017-AGL-1193-OE) 414550N0874411W (1.5NM SSE MDW) 703FT (86FT AGL) U/S,LOW,25,"Obstacle lighting outage at MDW, not on flight route KOKC-KORD."
NOTAM_1_79778735,OKC_ORD,KOKC,KORD,KGYY,DOM,None,OBST TOWER LGT (ASR UNKNOWN) 413955.00N0872855.00W (3NM NW GYY) UNKNOWN (226FT AGL) U/S,LOW,25,"Obstacle tower light outage 3NM from small airport, minimal flight impact."
NOTAM_1_79778741,OKC_ORD,KOKC,KORD,KGYY,DOM,None,OBST STRUCTURE LGT (ASR UNKNOWN) 413950.00N0872827.00W (3NM NW GYY) UNKNOWN (213FT AGL) U/S,LOW,25,"Obstacle lighting outage at GYY, not on flight route KOKC-KORD."
NOTAM_1_79780405,OKC_ORD,KOKC,KORD,KMDW,DOM,None,OBST POWER LINE LGT (ASN 2017-AGL-1197-OE) 414551N0874432W (1.4NM SSE MDW) 703FT (86FT AGL) U/S,LOW,25,"Obstacle lighting outage at MDW, not on flight route KOKC-KORD."
NOTAM_1_79796072,OKC_ORD,KOKC,KORD,KORD,DOM,None,OBST TOWER (ASR UNKNOWN) 415355.00N0875509.00W (4.6NM S ORD) 922FT (249FT AGL) U/S,LOW,25,"Obstacle tower outage 4.6NM south of destination airport, minimal operational impact."
NOTAM_1_79867660,OKC_ORD,KOKC,KORD,KUGN,DOM,None,NAV ILS RWY 23 OM U/S,LOW,25,"ILS outer marker outage at KUGN, not on flight route KOKC-KORD."
NOTAM_1_79881779,OKC_ORD,KOKC,KORD,KMDW,DOM,None,OBST POWER LINE LGT (ASN 2016-AGL-13381-OE) 414547N0874360W (1.6NM SSE MDW) 704FT (86FT AGL) U/S,LOW,25,"Obstacle lighting outage at MDW, not on flight route KOKC-KORD."
NOTAM_1_79881786,OKC_ORD,KOKC,KORD,KMDW,DOM,None,OBST POLE LGT (ASN 2016-AGL-13379-OE) 414545N0874354W (1.7NM SSE MDW) 704FT (85FT AGL) U/S,LOW,25,"Obstacle light outage at MDW, not on flight route KOKC-KORD."
NOTAM_1_79881798,OKC_ORD,KOKC,KORD,KMDW,DOM,None,OBST POLE LGT (ASN 2017-AGL-4578-OE) 415045N0873943W (5.4NM NE MDW) 836FT (247FT AGL) U/S,LOW,25,"Obstacle light outage at MDW, not on flight route KOKC-KORD."
NOTAM_1_79889717,OKC_ORD,KOKC,KORD,KORD,INTL,QMXXX,ORD TWY A SAFETY AREA BTN TWY DD AND TWY T NORTH SIDE IRREGULAR SFC,LOW,25,Taxiway safety area irregular surface - minor operational impact for ground operations
NOTAM_1_79907520,OKC_ORD,KOKC,KORD,KGYY,DOM,None,OBST POWER LINE LGT (ASN 2016-AGL-4784-OE) 414134N0873127W (6.7NM NW GYY) 815FT (230FT AGL) U/S,LOW,25,"Power line light outage at GYY, not on KOKC-KORD route or critical airports."
NOTAM_1_79952755,OKC_ORD,KOKC,KORD,KORD,INTL,QMXXX,ORD TWY B1 SAFETY AREA EAST SIDE IRREGULAR SFC,LOW,25,Taxiway safety area irregularity at destination - minor operational impact during taxi operations
NOTAM_1_79955090,OKC_ORD,KOKC,KORD,KORD,DOM,None,OBST TOWER LGT (ASR 1294327) 415355.70N0875351.50W (4.7NM S ORD) 960.0FT (310.0FT AGL) U/S,LOW,25,"Obstacle tower light outage 4.7NM south of destination airport, minimal operational impact."
NOTAM_1_79957981,OKC_ORD,KOKC,KORD,KPWK,DOM,None,OBST TOWER LGT (ASR 1253376) 420820.50N0875308.90W (1.6NM NNE PWK) 817.9FT (161.1FT AGL) U/S,LOW,25,"Obstacle tower light outage at PWK, not on flight route KOKC-KORD."
NOTAM_1_79957998,OKC_ORD,KOKC,KORD,KPWK,DOM,None,OBST TOWER LGT (ASR 1253380) 420820.20N0875307.40W (1.7NM NNE PWK) 817.9FT (161.1FT AGL) U/S,LOW,25,"Obstacle tower light outage at PWK, not on flight route KOKC-KORD."
NOTAM_1_79958007,OKC_ORD,KOKC,KORD,KPWK,DOM,None,OBST TOWER LGT (ASR 1253382) 420824.10N0875306.90W (1.7NM NNE PWK) 817.9FT (161.7FT AGL) U/S,LOW,25,"Obstacle tower light outage at PWK, not on flight route KOKC-KORD."
NOTAM_1_79958027,OKC_ORD,KOKC,KORD,KPWK,DOM,None,OBST TOWER LGT (ASR 1253385) 420824.20N0875308.50W (1.7NM NNE PWK) 817.9FT (161.1FT AGL) U/S,LOW,25,"Obstacle tower light outage at PWK, not on flight route KOKC-KORD."
NOTAM_1_79961799,OKC_ORD,KOKC,KORD,KORD,FDC,None,"ODP CHICAGO O'HARE INTL, CHICAGO, IL. TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES AMDT 23... TAKEOFF OBSTACLE NOTES: RWY 9C, TEMPORARY CRANE, 3220FT FROM DER, 1133FT LEFT OF CENTERLINE, 115 AGL/747 MSL (2025-AGL-7265/7268-OE). EXCEPT WHEN ADVISED BY ATCT THAT THIS CRANE IS DOWN. ALL OTHER DATA REMAINS AS PUBLISHED.",HIGH,85,Temporary crane obstacle affects takeoff procedures at destination airport runway.
NOTAM_1_79983215,OKC_ORD,KOKC,KORD,KORD,DOM,None,RWY 10L/28R SAFETY AREA IRREGULAR SFC N SIDE APCH END RWY 10L,MEDIUM,55,Runway safety area irregularity at destination airport affects approach operations.
NOTAM_1_79983285,OKC_ORD,KOKC,KORD,KORD,INTL,QMRXX,ORD RWY 10L/28R SAFETY AREA IRREGULAR SFC N SIDE APCH END RWY 10L,MEDIUM,55,Safety area irregularity at destination runway may affect approach operations.
NOTAM_1_79984697,OKC_ORD,KOKC,KORD,KORD,DOM,None,RWY 10C/28C CL MARKINGS OBSC,LOW,25,Centerline markings obscured but runway remains operational for destination airport.
NOTAM_1_79985078,OKC_ORD,KOKC,KORD,KORD,INTL,QMXXX,ORD TWY B SAFETY AREA BTN TWY A14 AND TWY A15 WEST SIDE IRREGULAR SFC,LOW,25,Taxiway safety area surface irregularity at destination airport affects ground operations minimally.
NOTAM_1_79993177,OKC_ORD,KOKC,KORD,KMDW,DOM,None,RWY 13L/31R REDL NOT STD,LOW,25,"Non-standard runway lighting at alternate airport, minimal impact on KOKC-KORD flight."
NOTAM_1_79993232,OKC_ORD,KOKC,KORD,KMDW,DOM,None,TWY H3 EDGE LGT BTN RWY 13L/31R AND TWY N NOT STD,LOW,25,"Taxiway edge lighting issue at MDW, not affecting KOKC-KORD flight path."
NOTAM_1_79993254,OKC_ORD,KOKC,KORD,KMDW,INTL,QLYXX,MDW TWY H3 EDGE LGT BTN RWY 13L/31R AND TWY N NOT STD,LOW,25,"Taxiway edge lighting non-standard at MDW, not affecting KOKC-KORD flight operations."
NOTAM_1_79995311,OKC_ORD,KOKC,KORD,KORD,INTL,QMXXX,ORD TWY LL SAFETY AREA BTN TWY EE AND TWY B WEST SIDE IRREGULAR SFC,LOW,25,"Taxiway safety area surface irregularity, minor operational impact for ground movements."
NOTAM_1_80001379,OKC_ORD,KOKC,KORD,KMDW,DOM,None,RWY 13L/31R SAFETY AREA IRREGULAR SFC SW SIDE BTN TWY A AND TWY W,LOW,25,"Safety area irregularity at MDW, not on flight route KOKC-KORD."
NOTAM_1_80001435,OKC_ORD,KOKC,KORD,KMDW,INTL,QMRXX,MDW RWY 13L/31R SAFETY AREA IRREGULAR SFC SW SIDE BTN TWY A AND TWY W,LOW,25,"Safety area irregularity at MDW, not on flight route KOKC-KORD."
NOTAM_1_80001444,OKC_ORD,KOKC,KORD,KMDW,DOM,None,RWY 13R/31L SAFETY AREA IRREGULAR SFC NE SIDE BTN TWY A AND TWY F1,LOW,25,"Safety area irregularity at MDW, not on flight route KOKC-KORD."
NOTAM_1_80001486,OKC_ORD,KOKC,KORD,KMDW,INTL,QMRXX,MDW RWY 13R/31L SAFETY AREA IRREGULAR SFC NE SIDE BTN TWY A AND TWY F1,LOW,25,"Safety area irregularity at MDW, not affecting KOKC-KORD flight path or operations."
NOTAM_1_80002234,OKC_ORD,KOKC,KORD,KMDW,DOM,None,OBST TOWER LGT (ASN 2017-AGL-1192-OE) 414548N0874405W (1.6NM SSE MDW) 702FT (86FT AGL) U/S,LOW,25,"Obstacle light outage at MDW, not on flight route KOKC-KORD."
NOTAM_1_80005438,OKC_ORD,KOKC,KORD,KORD,DOM,None,TWY T BTN TWY K AND TWY A WIP OPN EXCAVATION ADJ WEST SIDE LGTD AND BARRICADED,MEDIUM,45,Taxiway closure with excavation at destination airport affects ground operations.
NOTAM_1_80005495,OKC_ORD,KOKC,KORD,KORD,INTL,QMXHW,ORD TWY T BTN TWY K AND TWY A WIP OPN EXCAVATION ADJ WEST SIDE LGTD AND BARRICADED,MEDIUM,45,Taxiway closure with excavation at destination airport affects ground operations
NOTAM_1_80005633,OKC_ORD,KOKC,KORD,KORD,INTL,QMXXX,ORD TWY A SAFETY AREA BTN TWY CC AND TWY A2 SOUTH SIDE IRREGULAR SFC,LOW,25,Taxiway safety area irregular surface - minor operational impact at destination airport
NOTAM_1_80010795,OKC_ORD,KOKC,KORD,KORD,INTL,QMXXX,ORD TWY S2 SAFETY AREA NORTH SIDE IRREGULAR SFC,LOW,25,Taxiway safety area irregularity at destination airport affects ground operations minimally.
NOTAM_1_80014918,OKC_ORD,KOKC,KORD,KORD,DOM,None,TWY T BTN TWY K AND TWY A WIP OPN EXCAVATION ADJ EAST SIDE LGTD AND BARRICADED,MEDIUM,45,Taxiway closure with excavation at destination airport affects ground operations
NOTAM_1_80015014,OKC_ORD,KOKC,KORD,KORD,INTL,QMXHW,ORD TWY T BTN TWY K AND TWY A WIP OPN EXCAVATION ADJ EAST SIDE LGTD AND BARRICADED,MEDIUM,45,Taxiway closure with excavation at destination airport affects ground operations.
NOTAM_1_80020807,OKC_ORD,KOKC,KORD,KORD,DOM,None,APRON MIDFIELD RAMP CLSD TO ACFT WINGSPAN MORE THAN 118FT,LOW,25,Midfield ramp closure affects ground operations but not flight safety or runway access.
NOTAM_1_80035582,OKC_ORD,KOKC,KORD,KGYY,DOM,None,OBST STACK LGT (ASN UNKNOWN) 414004N0872831W (4NM NW GYY) UNKNOWN (350FT AGL) U/S,LOW,25,"Obstacle lighting outage at GYY, not on KOKC-KORD route path."
NOTAM_1_80037797,OKC_ORD,KOKC,KORD,KORD,INTL,QMXXX,ORD TWY V SAFETY AREA BTN TWY V5 AND TWY Y NORTH SIDE IRREGULAR SFC,LOW,25,Taxiway safety area surface irregularity at destination airport affects ground operations minimally.
NOTAM_1_80056611,OKC_ORD,KOKC,KORD,KORD,DOM,None,RWY 09C/27C CL MARKINGS OBSC,LOW,25,Centerline markings obscured but runway remains operational for destination airport.
NOTAM_1_80065283,OKC_ORD,KOKC,KORD,KORD,DOM,None,RWY 09L/27R SAFETY AREA IRREGULAR SFC N SIDE,MEDIUM,45,Runway safety area irregularity at destination airport affects operational safety margins.
NOTAM_1_80065423,OKC_ORD,KOKC,KORD,KORD,INTL,QMRXX,ORD RWY 09L/27R SAFETY AREA IRREGULAR SFC N SIDE,MEDIUM,45,Runway safety area irregularity at destination airport affects operational safety margins.
NOTAM_1_80073968,OKC_ORD,KOKC,KORD,KMDW,DOM,None,OBST TOWER LGT (ASN 2017-AGL-1191-OE) 414546N0874356W (1.7NM SSE MDW) 703FT (85FT AGL) U/S,LOW,25,"Obstacle light outage at MDW, not on flight route KOKC-KORD."
NOTAM_1_80092616,OKC_ORD,KOKC,KORD,KMDW,DOM,None,OBST TOWER LGT (ASR 1058278) 414956.00N0874221.00W (3.5NM NE MDW) 912.1FT (305.1FT AGL) U/S,LOW,25,"Obstacle tower light outage at MDW, not on flight route KOKC-KORD."
NOTAM_1_80097908,OKC_ORD,KOKC,KORD,KORD,INTL,QMXXX,ORD TWY A SAFETY AREA BTN TWY CC AND TWY A2 NORTH SIDE IRREGULAR SFC,LOW,25,Taxiway safety area surface irregularity - minor operational impact for ground movements
NOTAM_1_80120011,OKC_ORD,KOKC,KORD,KORD,DOM,None,RWY 10L/28R SAFETY AREA BTN TWY GG AND TWY Y N SIDE IRREGULAR SFC,MEDIUM,45,Runway safety area irregular surface at destination airport affects operations.
NOTAM_1_80120039,OKC_ORD,KOKC,KORD,KORD,INTL,QMRXX,ORD RWY 10L/28R SAFETY AREA BTN TWY GG AND TWY Y N SIDE IRREGULAR SFC,MEDIUM,45,Safety area irregular surface at destination runway may affect operations
NOTAM_1_80126088,OKC_ORD,KOKC,KORD,KORD,INTL,QMXXX,ORD TWY P SAFETY AREA BTN TWY F AND TWY HH NORTH SIDE IRREGULAR SFC,LOW,25,Taxiway safety area irregular surface - minor ground operations impact
NOTAM_1_80126575,OKC_ORD,KOKC,KORD,KORD,INTL,QMXXX,ORD TWY C3 SAFETY AREA BTN TWY D AND GND RUNUP ENCLOSURE WEST SIDE IRREGULAR SFC,LOW,25,Taxiway safety area surface irregularity - minor ground operations impact only
NOTAM_1_80126998,OKC_ORD,KOKC,KORD,KORD,DOM,None,TWY B BTN TWY A14 AND TWY A15 WIP OPN EXCAVATION ADJ WEST SIDE LGTD AND BARRICADED,MEDIUM,45,Taxiway closure with excavation at destination airport affects ground operations.
NOTAM_1_80127297,OKC_ORD,KOKC,KORD,KORD,INTL,QMXHW,ORD TWY B BTN TWY A14 AND TWY A15 WIP OPN EXCAVATION ADJ WEST SIDE LGTD AND BARRICADED,MEDIUM,45,Taxiway closure with excavation at destination airport affects ground operations.
NOTAM_1_80127377,OKC_ORD,KOKC,KORD,KORD,INTL,QMXXX,ORD TWY B SAFETY AREA BTN TWY A16 AND TWY TT WEST SIDE IRREGULAR SFC,LOW,25,Taxiway safety area surface irregularity - minor operational impact for ground operations
NOTAM_1_80127378,OKC_ORD,KOKC,KORD,KORD,INTL,QMXXX,ORD TWY V4 SAFETY AREA BTN TWY V AND TWY LL WEST SIDE IRREGULAR SFC,LOW,25,Taxiway safety area surface irregularity - minor ground operations impact only
NOTAM_1_80137083,OKC_ORD,KOKC,KORD,KORD,DOM,None,RWY 04L/22R SAFETY AREA APCH END RWY 22R NE SIDE IRREGULAR SFC,MEDIUM,45,Safety area irregularity at destination runway approach end affects landing operations.
NOTAM_1_80137099,OKC_ORD,KOKC,KORD,KORD,INTL,QMRXX,ORD RWY 04L/22R SAFETY AREA APCH END RWY 22R NE SIDE IRREGULAR SFC,MEDIUM,45,Safety area irregularity at destination runway approach end affects landing operations.
NOTAM_1_80137177,OKC_ORD,KOKC,KORD,KORD,DOM,None,RWY 10L/28R SAFETY AREA IRREGULAR SFC N SIDE BTN TWY SS AND TWY Z,MEDIUM,45,Runway safety area irregularity at destination airport affects operational safety margins.
NOTAM_1_80137217,OKC_ORD,KOKC,KORD,KORD,INTL,QMRXX,ORD RWY 10L/28R SAFETY AREA IRREGULAR SFC N SIDE BTN TWY SS AND TWY Z,MEDIUM,45,Safety area irregularity at destination runway may affect operations but not flight-critical.
NOTAM_1_80138278,OKC_ORD,KOKC,KORD,KORD,DOM,None,TWY A BTN TWY U AND TXL SP CLSD,MEDIUM,45,Taxiway closure at destination airport may impact ground operations and taxi routing.
NOTAM_1_80138282,OKC_ORD,KOKC,KORD,KORD,DOM,None,TWY A5 BTN TWY A AND TWY B CLSD,MEDIUM,45,Taxiway closure at destination airport may impact ground operations and taxi routing.
NOTAM_1_80166830,OKC_ORD,KOKC,KORD,KORD,DOM,None,TWY E3 HLDG PSN MARKINGS FOR RWY 09C/27C FADED,LOW,25,Faded taxiway holding position markings create minor operational concern but don't prevent operations.
NOTAM_1_80166844,OKC_ORD,KOKC,KORD,KORD,DOM,None,TWY E3 SFC PAINTED HLDG PSN SIGNS FOR RWY 09C/27C FADED,LOW,25,Faded taxiway holding position signs create minor operational impact at destination airport.
NOTAM_1_80190121,OKC_ORD,KOKC,KORD,KORD,INTL,QMXXX,ORD TWY C SAFETY AREA BTN TWY C HOLD PAD AND TWY M2 SOUTHWEST SIDE IRREGULAR SFC,LOW,25,Taxiway safety area irregular surface - minor ground operations impact at destination
NOTAM_1_80197255,OKC_ORD,KOKC,KORD,None,DOM,None,AD AP ALL SFC WIP MEN AND EQPT DLY 1300-2230,INFO,5,"Airport construction at C81, not on flight route KOKC to KORD."
NOTAM_1_80202251,OKC_ORD,KOKC,KORD,KMDW,DOM,None,OBST POWER LINE LGT (ASN 2017-AGL-1184-OE) 414539N0874317W (2.1NM SE MDW) 720FT (102FT AGL) U/S,LOW,25,"Obstacle lighting outage at MDW, not on flight route KOKC-KORD."
NOTAM_1_80202368,OKC_ORD,KOKC,KORD,KPWK,DOM,None,OBST POWER LINE LGT (ASN 2023-AGL-6953-OE) 420712N0875509W (.86NM WNW PWK) 749FT (102FT AGL) U/S,LOW,25,"Power line light outage at PWK, not on flight route KOKC-KORD."
NOTAM_1_80203140,OKC_ORD,KOKC,KORD,KORD,INTL,QMXXX,ORD TWY EE SAFETY AREA BTN TWY LL AND TWY N IRREGULAR SFC EAST SIDE,LOW,25,Taxiway safety area irregular surface - minor ground operations impact
NOTAM_1_80205797,OKC_ORD,KOKC,KORD,KORD,INTL,QMXXX,ORD TWY A SAFETY AREA BTN TWY A13 AND TWY A14 EAST SIDE IRREGULAR SFC,LOW,25,Taxiway safety area irregular surface - minor operational impact at destination airport
NOTAM_1_80205923,OKC_ORD,KOKC,KORD,KORD,DOM,None,TWY A CL MARKINGS BTN TWY A10 AND TWY A11 OBSC,LOW,25,Taxiway centerline markings obscured but doesn't prevent safe taxi operations.
NOTAM_1_80206372,OKC_ORD,KOKC,KORD,KMDW,DOM,None,RWY 13L/31R SAFETY AREA SW SIDE BTN TWY F AND OLD TWY PAPA IRREGULAR SFC,LOW,25,"Safety area surface irregularity at MDW, not affecting flight to KORD."
NOTAM_1_80206402,OKC_ORD,KOKC,KORD,KMDW,DOM,None,RWY 13R/31L SAFETY AREA NE SIDE SHOULDER BTN TWY K AND TWY F4 IRREGULAR SFC,LOW,25,"Safety area surface irregularity at MDW, not destination airport KORD."
NOTAM_1_80206418,OKC_ORD,KOKC,KORD,KMDW,DOM,None,RWY 04L/22R SAFETY AREA NW SIDE BTN TWY Z AND TWY W IRREGULAR SFC,LOW,25,"Safety area surface irregularity at MDW, not affecting flight route KOKC-KORD."
NOTAM_1_80206544,OKC_ORD,KOKC,KORD,KMDW,INTL,QMRXX,MDW RWY 13R/31L SAFETY AREA IRREGULAR SFC NE SIDE SHOULDER BTN TWY K AND TWY F4,LOW,25,"Safety area irregularity at MDW, not on flight route KOKC-KORD."
NOTAM_1_80206659,OKC_ORD,KOKC,KORD,KMDW,DOM,None,RWY 04L/22R SAFETY AREA IRREGULAR SFC SE SIDE BTN TWY V AND TWY F,LOW,25,"Safety area irregularity at MDW, not on flight route KOKC-KORD."
NOTAM_1_80206712,OKC_ORD,KOKC,KORD,KMDW,DOM,None,RWY 13L/31R SAFETY AREA BTN TWY Y AND K NOT STD SW SIDE,LOW,25,"Safety area non-standard at MDW, not departure/destination airport"
NOTAM_1_80206757,OKC_ORD,KOKC,KORD,KMDW,DOM,None,RWY 04L/22R SAFETY AREA BTN TWY H AND TWY P IRREGULAR SFC SE SIDE,LOW,25,"Safety area irregularity at MDW, not affecting KOKC-KORD flight path or operations."
NOTAM_1_80206789,OKC_ORD,KOKC,KORD,KMDW,DOM,None,RWY 13R/31L SAFETY AREA BTN TWY A AND RWY 04L/22R IRREGULAR SFC NE SIDE,LOW,25,"Safety area surface irregularity at MDW, not affecting flight to KORD"
NOTAM_1_80206829,OKC_ORD,KOKC,KORD,KMDW,INTL,QMRXX,MDW RWY 04L/22R SAFETY AREA IRREGULAR SFC SE SIDE BTN TWY V AND TWY F,LOW,25,"Safety area irregularity at MDW, not affecting flight to KORD destination."
NOTAM_1_80206841,OKC_ORD,KOKC,KORD,KMDW,INTL,QMRXX,MDW RWY 13L/31R SAFETY AREA BTN TWY Y AND K NOT STD SW SIDE,LOW,25,"Safety area non-standard at MDW, not departure/destination airport"
NOTAM_1_80206945,OKC_ORD,KOKC,KORD,KMDW,INTL,QMRXX,MDW RWY 31L SAFETY AREA APCH END SE 15FT IRREGULAR SFC,LOW,25,"Safety area irregularity at MDW, not on flight route KOKC-KORD."
NOTAM_1_80207099,OKC_ORD,KOKC,KORD,KMDW,DOM,None,RWY 13L/31R CL MARKINGS SE SIDE OBSC,LOW,25,"Centerline marking obstruction at MDW, not destination airport KORD."
NOTAM_1_80207224,OKC_ORD,KOKC,KORD,KMDW,INTL,QMRXX,MDW RWY 13L/31R SAFETY AREA BTN RWY 04R/22L AND TWY A NE AND SW SIDES IRREGULAR SFC,LOW,25,"Safety area surface irregularity at MDW, not on flight route KOKC-KORD."
NOTAM_1_80207997,OKC_ORD,KOKC,KORD,KMDW,DOM,None,RWY 13L/31R SAFETY AREA IRREGULAR SFC SW SIDE BTN TWY K AND TWY F,LOW,25,"Safety area irregularity at MDW, not affecting KOKC-KORD flight path or operations."
NOTAM_1_80208016,OKC_ORD,KOKC,KORD,KMDW,DOM,None,RWY 13L/31R SAFETY AREA IRREGULAR SFC NE SIDE BTN TWY H3 AND RWY 04L/22R,LOW,25,"Safety area irregularity at MDW, not affecting flight routing KOKC to KORD."
NOTAM_1_80208030,OKC_ORD,KOKC,KORD,KMDW,DOM,None,RWY 13L/31R EDGE MARKINGS S SIDE OBSC,LOW,25,"Runway edge marking obscuration at MDW, not affecting KOKC-KORD flight path"
NOTAM_1_80208073,OKC_ORD,KOKC,KORD,KMDW,INTL,QMRXX,MDW RWY 13L/31R SAFETY AREA IRREGULAR SFC SW SIDE BTN TWY K AND TWY F,LOW,25,"Safety area irregularity at MDW, not destination airport KORD."
NOTAM_1_80208074,OKC_ORD,KOKC,KORD,KMDW,INTL,QMRXX,MDW RWY 13L/31R SAFETY AREA IRREGULAR SFC NE SIDE BTN TWY H3 AND RWY 4L/22R,LOW,25,"Safety area irregularity at MDW, not on flight route KOKC-KORD."
NOTAM_1_80208090,OKC_ORD,KOKC,KORD,KMDW,DOM,None,TWY Y7 HLDG PSN SIGN SOUTH SIDE FOR RWY 04R/22L MISSING,LOW,25,"Missing taxiway holding position sign at MDW, not affecting KOKC-KORD flight path."
NOTAM_1_80208100,OKC_ORD,KOKC,KORD,KMDW,INTL,QMRXX,MDW RWY 13R SAFETY AREA APCH END IRREGULAR SFC,MEDIUM,45,"Safety area irregularity at different airport, minimal impact on KOKC-KORD flight."
NOTAM_1_80208105,OKC_ORD,KOKC,KORD,KMDW,DOM,None,TWY Y ELEVATED RWY GUARD LGT AT RWY 13L/31R U/S,LOW,25,"Taxiway lighting outage at different airport, no impact on KOKC-KORD flight."
NOTAM_1_80208113,OKC_ORD,KOKC,KORD,KMDW,INTL,QMXXX,MDW TWY G BTN TWY Y AND TWY K IRREGULAR SFC SOUTHWEST SIDE,LOW,25,"Taxiway surface irregularity at different airport, no impact on KOKC-KORD flight."
NOTAM_1_80208154,OKC_ORD,KOKC,KORD,KMDW,INTL,QMXXX,MDW TWY Y ELEVATED RWY GUARD LGT AT RWY 13L/31R U/S,LOW,25,"Taxiway guard light outage at different airport, minimal operational impact."
